"hostid";"host";"name"
"15303";"TELECONTROLE_CVO_rgrB";"TELECONTROLE_CVO_rgrB"
"15161";"TELECONTROLE_DOU";"TELECONTROLE_DOU"
"15304";"TELECONTROLE_DOU_realA";"TELECONTROLE_DOU_realA"
"15307";"TELECONTROLE_DOU_realB";"TELECONTROLE_DOU_realB"
"15000";"TELECONTROLE_DOU_redeA";"TELECONTROLE_DOU_redeA"
"14999";"TELECONTROLE_DOU_redeB";"TELECONTROLE_DOU_redeB"
"15305";"TELECONTROLE_DOU_rgrA";"TELECONTROLE_DOU_rgrA"
"15162";"TELECONTROLE_DRO";"TELECONTROLE_DRO"
"15308";"TELECONTROLE_DRO_realA";"TELECONTROLE_DRO_realA"
"15001";"TELECONTROLE_DRO_realB";"TELECONTROLE_DRO_realB"
"15002";"TELECONTROLE_DRO_redeA";"TELECONTROLE_DRO_redeA"
"15309";"TELECONTROLE_DRO_redeB";"TELECONTROLE_DRO_redeB"
"15311";"TELECONTROLE_DRO_rgrA";"TELECONTROLE_DRO_rgrA"
"15310";"TELECONTROLE_DRO_rgrB";"TELECONTROLE_DRO_rgrB"
"15163";"TELECONTROLE_FAR";"TELECONTROLE_FAR"
"15312";"TELECONTROLE_FAR_realA";"TELECONTROLE_FAR_realA"
"15313";"TELECONTROLE_FAR_realB";"TELECONTROLE_FAR_realB"
"15004";"TELECONTROLE_FAR_redeA";"TELECONTROLE_FAR_redeA"
"15003";"TELECONTROLE_FAR_redeB";"TELECONTROLE_FAR_redeB"
"15314";"TELECONTROLE_FAR_rgrA";"TELECONTROLE_FAR_rgrA"
"15315";"TELECONTROLE_FAR_rgrB";"TELECONTROLE_FAR_rgrB"
"15164";"TELECONTROLE_FCO";"TELECONTROLE_FCO"
"15317";"TELECONTROLE_FCO_realA";"TELECONTROLE_FCO_realA"
"15316";"TELECONTROLE_FCO_realB";"TELECONTROLE_FCO_realB"
"15006";"TELECONTROLE_FCO_redeA";"TELECONTROLE_FCO_redeA"
"15005";"TELECONTROLE_FCO_redeB";"TELECONTROLE_FCO_redeB"
"15318";"TELECONTROLE_FCO_rgrA";"TELECONTROLE_FCO_rgrA"
"15319";"TELECONTROLE_FCO_rgrB";"TELECONTROLE_FCO_rgrB"
"15165";"TELECONTROLE_FHA";"TELECONTROLE_FHA"
"15321";"TELECONTROLE_FHA_realA";"TELECONTROLE_FHA_realA"
"15320";"TELECONTROLE_FHA_realB";"TELECONTROLE_FHA_realB"
"15008";"TELECONTROLE_FHA_redeA";"TELECONTROLE_FHA_redeA"
"15007";"TELECONTROLE_FHA_redeB";"TELECONTROLE_FHA_redeB"
"15322";"TELECONTROLE_FHA_rgrA";"TELECONTROLE_FHA_rgrA"
"15323";"TELECONTROLE_FHA_rgrB";"TELECONTROLE_FHA_rgrB"
"15166";"TELECONTROLE_GAR1";"TELECONTROLE_GAR1"
"15325";"TELECONTROLE_GAR1_realA";"TELECONTROLE_GAR1_realA"
"15324";"TELECONTROLE_GAR1_realB";"TELECONTROLE_GAR1_realB"
"15010";"TELECONTROLE_GAR1_redeA";"TELECONTROLE_GAR1_redeA"
"15009";"TELECONTROLE_GAR1_redeB";"TELECONTROLE_GAR1_redeB"
"15326";"TELECONTROLE_GAR1_rgrA";"TELECONTROLE_GAR1_rgrA"
"15327";"TELECONTROLE_GAR1_rgrB";"TELECONTROLE_GAR1_rgrB"
"15167";"TELECONTROLE_GAS2";"TELECONTROLE_GAS2"
"15012";"TELECONTROLE_GAS2_realA";"TELECONTROLE_GAS2_realA"
"15329";"TELECONTROLE_GAS2_realB";"TELECONTROLE_GAS2_realB"
"15328";"TELECONTROLE_GAS2_redeA";"TELECONTROLE_GAS2_redeA"
"15011";"TELECONTROLE_GAS2_redeB";"TELECONTROLE_GAS2_redeB"
"15330";"TELECONTROLE_GAS2_rgrA";"TELECONTROLE_GAS2_rgrA"
"15331";"TELECONTROLE_GAS2_rgrB";"TELECONTROLE_GAS2_rgrB"
"15169";"TELECONTROLE_GRA";"TELECONTROLE_GRA"
"15336";"TELECONTROLE_GRA_realA";"TELECONTROLE_GRA_realA"
"15337";"TELECONTROLE_GRA_realB";"TELECONTROLE_GRA_realB"
"15014";"TELECONTROLE_GRA_redeA";"TELECONTROLE_GRA_redeA"
"15013";"TELECONTROLE_GRA_redeB";"TELECONTROLE_GRA_redeB"
"15338";"TELECONTROLE_GRA_rgrA";"TELECONTROLE_GRA_rgrA"
"15339";"TELECONTROLE_GRA_rgrB";"TELECONTROLE_GRA_rgrB"
"15168";"TELECONTROLE_GRA3";"TELECONTROLE_GRA3"
"15332";"TELECONTROLE_GRA3_realA";"TELECONTROLE_GRA3_realA"
"15334";"TELECONTROLE_GRA3_realB";"TELECONTROLE_GRA3_realB"
"15016";"TELECONTROLE_GRA3_redeA";"TELECONTROLE_GRA3_redeA"
"15015";"TELECONTROLE_GRA3_redeB";"TELECONTROLE_GRA3_redeB"
"15333";"TELECONTROLE_GRA3_rgrA";"TELECONTROLE_GRA3_rgrA"
"15335";"TELECONTROLE_GRA3_rgrB";"TELECONTROLE_GRA3_rgrB"
"15170";"TELECONTROLE_GRT";"TELECONTROLE_GRT"
"15341";"TELECONTROLE_GRT_realA";"TELECONTROLE_GRT_realA"
"15342";"TELECONTROLE_GRT_realB";"TELECONTROLE_GRT_realB"
"15018";"TELECONTROLE_GRT_redeA";"TELECONTROLE_GRT_redeA"
"15017";"TELECONTROLE_GRT_redeB";"TELECONTROLE_GRT_redeB"
"15340";"TELECONTROLE_GRT_rgrA";"TELECONTROLE_GRT_rgrA"
"15343";"TELECONTROLE_GRT_rgrB";"TELECONTROLE_GRT_rgrB"
"15172";"TELECONTROLE_GUA";"TELECONTROLE_GUA"
"15350";"TELECONTROLE_GUA_realA";"TELECONTROLE_GUA_realA"
"15351";"TELECONTROLE_GUA_realB";"TELECONTROLE_GUA_realB"
"15020";"TELECONTROLE_GUA_redeA";"TELECONTROLE_GUA_redeA"
"15349";"TELECONTROLE_GUA_redeB";"TELECONTROLE_GUA_redeB"
"15348";"TELECONTROLE_GUA_rgrA";"TELECONTROLE_GUA_rgrA"
"15019";"TELECONTROLE_GUA_rgrB";"TELECONTROLE_GUA_rgrB"
"15171";"TELECONTROLE_GUA3";"TELECONTROLE_GUA3"
"15345";"TELECONTROLE_GUA3_realA";"TELECONTROLE_GUA3_realA"
"15346";"TELECONTROLE_GUA3_realB";"TELECONTROLE_GUA3_realB"
"15022";"TELECONTROLE_GUA3_redeA";"TELECONTROLE_GUA3_redeA"
"15021";"TELECONTROLE_GUA3_redeB";"TELECONTROLE_GUA3_redeB"
"15344";"TELECONTROLE_GUA3_rgrA";"TELECONTROLE_GUA3_rgrA"
"15347";"TELECONTROLE_GUA3_rgrB";"TELECONTROLE_GUA3_rgrB"
"15173";"TELECONTROLE_GUO";"TELECONTROLE_GUO"
"15353";"TELECONTROLE_GUO_realA";"TELECONTROLE_GUO_realA"
"15355";"TELECONTROLE_GUO_realB";"TELECONTROLE_GUO_realB"
"15024";"TELECONTROLE_GUO_redeA";"TELECONTROLE_GUO_redeA"
"15023";"TELECONTROLE_GUO_redeB";"TELECONTROLE_GUO_redeB"
"15352";"TELECONTROLE_GUO_rgrA";"TELECONTROLE_GUO_rgrA"
"15354";"TELECONTROLE_GUO_rgrB";"TELECONTROLE_GUO_rgrB"
"15174";"TELECONTROLE_IJU2";"TELECONTROLE_IJU2"
"15357";"TELECONTROLE_IJU2_realA";"TELECONTROLE_IJU2_realA"
"15359";"TELECONTROLE_IJU2_realB";"TELECONTROLE_IJU2_realB"
"15026";"TELECONTROLE_IJU2_redeA";"TELECONTROLE_IJU2_redeA"
"15025";"TELECONTROLE_IJU2_redeB";"TELECONTROLE_IJU2_redeB"
"15356";"TELECONTROLE_IJU2_rgrA";"TELECONTROLE_IJU2_rgrA"
"15358";"TELECONTROLE_IJU2_rgrB";"TELECONTROLE_IJU2_rgrB"
"15175";"TELECONTROLE_IRN";"TELECONTROLE_IRN"
"15361";"TELECONTROLE_IRN_realA";"TELECONTROLE_IRN_realA"
"15363";"TELECONTROLE_IRN_realB";"TELECONTROLE_IRN_realB"
"15028";"TELECONTROLE_IRN_redeA";"TELECONTROLE_IRN_redeA"
"15027";"TELECONTROLE_IRN_redeB";"TELECONTROLE_IRN_redeB"
"15360";"TELECONTROLE_IRN_rgrA";"TELECONTROLE_IRN_rgrA"
"15362";"TELECONTROLE_IRN_rgrB";"TELECONTROLE_IRN_rgrB"
"15176";"TELECONTROLE_ITJ";"TELECONTROLE_ITJ"
"15364";"TELECONTROLE_ITJ_realA";"TELECONTROLE_ITJ_realA"
"15029";"TELECONTROLE_ITJ_realB";"TELECONTROLE_ITJ_realB"
"15030";"TELECONTROLE_ITJ_redeA";"TELECONTROLE_ITJ_redeA"
"15366";"TELECONTROLE_ITJ_redeB";"TELECONTROLE_ITJ_redeB"
"15365";"TELECONTROLE_ITJ_rgrA";"TELECONTROLE_ITJ_rgrA"
"15367";"TELECONTROLE_ITJ_rgrB";"TELECONTROLE_ITJ_rgrB"
"15177";"TELECONTROLE_ITR";"TELECONTROLE_ITR"
"15368";"TELECONTROLE_ITR_realA";"TELECONTROLE_ITR_realA"
"15369";"TELECONTROLE_ITR_realB";"TELECONTROLE_ITR_realB"
"15032";"TELECONTROLE_ITR_redeA";"TELECONTROLE_ITR_redeA"
"15031";"TELECONTROLE_ITR_redeB";"TELECONTROLE_ITR_redeB"
"15371";"TELECONTROLE_ITR_rgrA";"TELECONTROLE_ITR_rgrA"
"15370";"TELECONTROLE_ITR_rgrB";"TELECONTROLE_ITR_rgrB"
"15178";"TELECONTROLE_IVI2";"TELECONTROLE_IVI2"
"15373";"TELECONTROLE_IVI2_realA";"TELECONTROLE_IVI2_realA"
"15375";"TELECONTROLE_IVI2_realB";"TELECONTROLE_IVI2_realB"
"15034";"TELECONTROLE_IVI2_redeA";"TELECONTROLE_IVI2_redeA"
"15033";"TELECONTROLE_IVI2_redeB";"TELECONTROLE_IVI2_redeB"
"15372";"TELECONTROLE_IVI2_rgrA";"TELECONTROLE_IVI2_rgrA"
"15374";"TELECONTROLE_IVI2_rgrB";"TELECONTROLE_IVI2_rgrB"
"15179";"TELECONTROLE_IVP";"TELECONTROLE_IVP"
"15377";"TELECONTROLE_IVP_realA";"TELECONTROLE_IVP_realA"
"15376";"TELECONTROLE_IVP_realB";"TELECONTROLE_IVP_realB"
"15036";"TELECONTROLE_IVP_redeA";"TELECONTROLE_IVP_redeA"
"15035";"TELECONTROLE_IVP_redeB";"TELECONTROLE_IVP_redeB"
"15378";"TELECONTROLE_IVP_rgrA";"TELECONTROLE_IVP_rgrA"
"15379";"TELECONTROLE_IVP_rgrB";"TELECONTROLE_IVP_rgrB"
"15180";"TELECONTROLE_JLAB";"TELECONTROLE_JLAB"
"15381";"TELECONTROLE_JLAB_realA";"TELECONTROLE_JLAB_realA"
"15380";"TELECONTROLE_JLAB_realB";"TELECONTROLE_JLAB_realB"
"15038";"TELECONTROLE_JLAB_redeA";"TELECONTROLE_JLAB_redeA"
"15037";"TELECONTROLE_JLAB_redeB";"TELECONTROLE_JLAB_redeB"
"15383";"TELECONTROLE_JLAB_rgrA";"TELECONTROLE_JLAB_rgrA"
"15382";"TELECONTROLE_JLAB_rgrB";"TELECONTROLE_JLAB_rgrB"
"15181";"TELECONTROLE_JNO";"TELECONTROLE_JNO"
"15384";"TELECONTROLE_JNO_realA";"TELECONTROLE_JNO_realA"
"15385";"TELECONTROLE_JNO_realB";"TELECONTROLE_JNO_realB"
"15040";"TELECONTROLE_JNO_redeA";"TELECONTROLE_JNO_redeA"
"15039";"TELECONTROLE_JNO_redeB";"TELECONTROLE_JNO_redeB"
"15386";"TELECONTROLE_JNO_rgrA";"TELECONTROLE_JNO_rgrA"
"15387";"TELECONTROLE_JNO_rgrB";"TELECONTROLE_JNO_rgrB"
"15182";"TELECONTROLE_JOI";"TELECONTROLE_JOI"
"15389";"TELECONTROLE_JOI_realA";"TELECONTROLE_JOI_realA"
"15388";"TELECONTROLE_JOI_realB";"TELECONTROLE_JOI_realB"
"15042";"TELECONTROLE_JOI_redeA";"TELECONTROLE_JOI_redeA"
"15041";"TELECONTROLE_JOI_redeB";"TELECONTROLE_JOI_redeB"
"15390";"TELECONTROLE_JOI_rgrA";"TELECONTROLE_JOI_rgrA"
"15391";"TELECONTROLE_JOI_rgrB";"TELECONTROLE_JOI_rgrB"
"15183";"TELECONTROLE_LGR";"TELECONTROLE_LGR"
"15392";"TELECONTROLE_LGR_realA";"TELECONTROLE_LGR_realA"
"15393";"TELECONTROLE_LGR_realB";"TELECONTROLE_LGR_realB"
"15044";"TELECONTROLE_LGR_redeA";"TELECONTROLE_LGR_redeA"
"15043";"TELECONTROLE_LGR_redeB";"TELECONTROLE_LGR_redeB"
"15394";"TELECONTROLE_LGR_rgrA";"TELECONTROLE_LGR_rgrA"
"15395";"TELECONTROLE_LGR_rgrB";"TELECONTROLE_LGR_rgrB"
"15184";"TELECONTROLE_LIV3";"TELECONTROLE_LIV3"
"15396";"TELECONTROLE_LIV3_realA";"TELECONTROLE_LIV3_realA"
"15397";"TELECONTROLE_LIV3_realB";"TELECONTROLE_LIV3_realB"
"15046";"TELECONTROLE_LIV3_redeA";"TELECONTROLE_LIV3_redeA"
"15045";"TELECONTROLE_LIV3_redeB";"TELECONTROLE_LIV3_redeB"
"15398";"TELECONTROLE_LIV3_rgrA";"TELECONTROLE_LIV3_rgrA"
"15399";"TELECONTROLE_LIV3_rgrB";"TELECONTROLE_LIV3_rgrB"
"15187";"TELECONTROLE_LNA";"TELECONTROLE_LNA"
"15402";"TELECONTROLE_LNA_realA";"TELECONTROLE_LNA_realA"
"15403";"TELECONTROLE_LNA_realB";"TELECONTROLE_LNA_realB"
"15186";"TELECONTROLE_LNA_redeA";"TELECONTROLE_LNA_redeA"
"15185";"TELECONTROLE_LNA_redeB";"TELECONTROLE_LNA_redeB"
"15400";"TELECONTROLE_LNA_rgrA";"TELECONTROLE_LNA_rgrA"
"15401";"TELECONTROLE_LNA_rgrB";"TELECONTROLE_LNA_rgrB"
"15188";"TELECONTROLE_LNS";"TELECONTROLE_LNS"
"15404";"TELECONTROLE_LNS_realA";"TELECONTROLE_LNS_realA"
"15405";"TELECONTROLE_LNS_realB";"TELECONTROLE_LNS_realB"
"15048";"TELECONTROLE_LNS_redeA";"TELECONTROLE_LNS_redeA"
"15047";"TELECONTROLE_LNS_redeB";"TELECONTROLE_LNS_redeB"
"15407";"TELECONTROLE_LNS_rgrA";"TELECONTROLE_LNS_rgrA"
"15406";"TELECONTROLE_LNS_rgrB";"TELECONTROLE_LNS_rgrB"
"15189";"TELECONTROLE_LON";"TELECONTROLE_LON"
"15190";"TELECONTROLE_LON_FW";"TELECONTROLE_LON_FW"
"15052";"TELECONTROLE_LON_FW_redeA";"TELECONTROLE_LON_FW_redeA"
"15051";"TELECONTROLE_LON_FW_redeB";"TELECONTROLE_LON_FW_redeB"
"15192";"TELECONTROLE_MBR";"TELECONTROLE_MBR"
"15414";"TELECONTROLE_MBR_realA";"TELECONTROLE_MBR_realA"
"15415";"TELECONTROLE_MBR_realB";"TELECONTROLE_MBR_realB"
"15054";"TELECONTROLE_MBR_redeA";"TELECONTROLE_MBR_redeA"
"15053";"TELECONTROLE_MBR_redeB";"TELECONTROLE_MBR_redeB"
"15412";"TELECONTROLE_MBR_rgrA";"TELECONTROLE_MBR_rgrA"
"15413";"TELECONTROLE_MBR_rgrB";"TELECONTROLE_MBR_rgrB"
"15191";"TELECONTROLE_MBR3";"TELECONTROLE_MBR3"
"15410";"TELECONTROLE_MBR3_realA";"TELECONTROLE_MBR3_realA"
"15411";"TELECONTROLE_MBR3_realB";"TELECONTROLE_MBR3_realB"
"15056";"TELECONTROLE_MBR3_redeA";"TELECONTROLE_MBR3_redeA"
"15055";"TELECONTROLE_MBR3_redeB";"TELECONTROLE_MBR3_redeB"
"15408";"TELECONTROLE_MBR3_rgrA";"TELECONTROLE_MBR3_rgrA"
"15409";"TELECONTROLE_MBR3_rgrB";"TELECONTROLE_MBR3_rgrB"
"15193";"TELECONTROLE_MCH";"TELECONTROLE_MCH"
"15418";"TELECONTROLE_MCH_realA";"TELECONTROLE_MCH_realA"
"15419";"TELECONTROLE_MCH_realB";"TELECONTROLE_MCH_realB"
"15058";"TELECONTROLE_MCH_redeA";"TELECONTROLE_MCH_redeA"
"15057";"TELECONTROLE_MCH_redeB";"TELECONTROLE_MCH_redeB"
"15416";"TELECONTROLE_MCH_rgrA";"TELECONTROLE_MCH_rgrA"
"15417";"TELECONTROLE_MCH_rgrB";"TELECONTROLE_MCH_rgrB"
"15194";"TELECONTROLE_MCL";"TELECONTROLE_MCL"
"15421";"TELECONTROLE_MCL_realA";"TELECONTROLE_MCL_realA"
"15420";"TELECONTROLE_MCL_realB";"TELECONTROLE_MCL_realB"
"15060";"TELECONTROLE_MCL_redeA";"TELECONTROLE_MCL_redeA"
"15059";"TELECONTROLE_MCL_redeB";"TELECONTROLE_MCL_redeB"
"15422";"TELECONTROLE_MCL_rgrA";"TELECONTROLE_MCL_rgrA"
"15423";"TELECONTROLE_MCL_rgrB";"TELECONTROLE_MCL_rgrB"
"15196";"TELECONTROLE_MIM";"TELECONTROLE_MIM"
"15430";"TELECONTROLE_MIM_realA";"TELECONTROLE_MIM_realA"
"15429";"TELECONTROLE_MIM_realB";"TELECONTROLE_MIM_realB"
"15062";"TELECONTROLE_MIM_redeA";"TELECONTROLE_MIM_redeA"
"15061";"TELECONTROLE_MIM_redeB";"TELECONTROLE_MIM_redeB"
"15428";"TELECONTROLE_MIM_rgrB";"TELECONTROLE_MIM_rgrB"
"15195";"TELECONTROLE_MIM2";"TELECONTROLE_MIM2"
"15426";"TELECONTROLE_MIM2_realA";"TELECONTROLE_MIM2_realA"
"15427";"TELECONTROLE_MIM2_realB";"TELECONTROLE_MIM2_realB"
"15064";"TELECONTROLE_MIM2_redeA";"TELECONTROLE_MIM2_redeA"
"15063";"TELECONTROLE_MIM2_redeB";"TELECONTROLE_MIM2_redeB"
"15424";"TELECONTROLE_MIM2_rgrA";"TELECONTROLE_MIM2_rgrA"
"15425";"TELECONTROLE_MIM2_rgrB";"TELECONTROLE_MIM2_rgrB"
"15197";"TELECONTROLE_MIS";"TELECONTROLE_MIS"
"15431";"TELECONTROLE_MIS_realA";"TELECONTROLE_MIS_realA"
"15432";"TELECONTROLE_MIS_realB";"TELECONTROLE_MIS_realB"
"15065";"TELECONTROLE_MIS_redeA";"TELECONTROLE_MIS_redeA"
"12446";"TELECONTROLE_MIS_redeB";"TELECONTROLE_MIS_redeB"
"15433";"TELECONTROLE_MIS_rgrA";"TELECONTROLE_MIS_rgrA"
"15434";"TELECONTROLE_MIS_rgrB";"TELECONTROLE_MIS_rgrB"
"15198";"TELECONTROLE_MRO2";"TELECONTROLE_MRO2"
"15199";"TELECONTROLE_MRO2_FW";"TELECONTROLE_MRO2_FW"
"15069";"TELECONTROLE_MRO2_FW_redeA";"TELECONTROLE_MRO2_FW_redeA"
"15068";"TELECONTROLE_MRO2_FW_redeB";"TELECONTROLE_MRO2_FW_redeB"
"15200";"TELECONTROLE_NPE2";"TELECONTROLE_NPE2"
"15437";"TELECONTROLE_NPE2_realA";"TELECONTROLE_NPE2_realA"
"15438";"TELECONTROLE_NPE2_realB";"TELECONTROLE_NPE2_realB"
"15071";"TELECONTROLE_NPE2_redeA";"TELECONTROLE_NPE2_redeA"
"15070";"TELECONTROLE_NPE2_redeB";"TELECONTROLE_NPE2_redeB"
"15435";"TELECONTROLE_NPE2_rgrA";"TELECONTROLE_NPE2_rgrA"
"15436";"TELECONTROLE_NPE2_rgrB";"TELECONTROLE_NPE2_rgrB"
"15201";"TELECONTROLE_NPR2";"TELECONTROLE_NPR2"
"15441";"TELECONTROLE_NPR2_realA";"TELECONTROLE_NPR2_realA"
"15442";"TELECONTROLE_NPR2_realB";"TELECONTROLE_NPR2_realB"
"15073";"TELECONTROLE_NPR2_redeA";"TELECONTROLE_NPR2_redeA"
"15072";"TELECONTROLE_NPR2_redeB";"TELECONTROLE_NPR2_redeB"
"15439";"TELECONTROLE_NPR2_rgrA";"TELECONTROLE_NPR2_rgrA"
"15440";"TELECONTROLE_NPR2_rgrB";"TELECONTROLE_NPR2_rgrB"
"15202";"TELECONTROLE_NSR";"TELECONTROLE_NSR"
"15203";"TELECONTROLE_NSR_FW";"TELECONTROLE_NSR_FW"
"15077";"TELECONTROLE_NSR_FW_redeA";"TELECONTROLE_NSR_FW_redeA"
"15076";"TELECONTROLE_NSR_FW_redeB";"TELECONTROLE_NSR_FW_redeB"
"15204";"TELECONTROLE_OSO2";"TELECONTROLE_OSO2"
"15443";"TELECONTROLE_OSO2_realA";"TELECONTROLE_OSO2_realA"
"15444";"TELECONTROLE_OSO2_realB";"TELECONTROLE_OSO2_realB"
"15079";"TELECONTROLE_OSO2_redeA";"TELECONTROLE_OSO2_redeA"
"15078";"TELECONTROLE_OSO2_redeB";"TELECONTROLE_OSO2_redeB"
"15445";"TELECONTROLE_OSO2_rgrA";"TELECONTROLE_OSO2_rgrA"
"15446";"TELECONTROLE_OSO2_rgrB";"TELECONTROLE_OSO2_rgrB"
"15205";"TELECONTROLE_PAL";"TELECONTROLE_PAL"
"15448";"TELECONTROLE_PAL_realA";"TELECONTROLE_PAL_realA"
"15450";"TELECONTROLE_PAL_realB";"TELECONTROLE_PAL_realB"
"15081";"TELECONTROLE_PAL_redeA";"TELECONTROLE_PAL_redeA"
"15080";"TELECONTROLE_PAL_redeB";"TELECONTROLE_PAL_redeB"
"15447";"TELECONTROLE_PAL_rgrA";"TELECONTROLE_PAL_rgrA"
"15449";"TELECONTROLE_PAL_rgrB";"TELECONTROLE_PAL_rgrB"
"15206";"TELECONTROLE_PFU";"TELECONTROLE_PFU"
"15451";"TELECONTROLE_PFU_realA";"TELECONTROLE_PFU_realA"
"15452";"TELECONTROLE_PFU_realB";"TELECONTROLE_PFU_realB"
"15083";"TELECONTROLE_PFU_redeA";"TELECONTROLE_PFU_redeA"
"15082";"TELECONTROLE_PFU_redeB";"TELECONTROLE_PFU_redeB"
"15454";"TELECONTROLE_PFU_rgrA";"TELECONTROLE_PFU_rgrA"
"15453";"TELECONTROLE_PFU_rgrB";"TELECONTROLE_PFU_rgrB"
"15207";"TELECONTROLE_PGR";"TELECONTROLE_PGR"
"15457";"TELECONTROLE_PGR_realA";"TELECONTROLE_PGR_realA"
"15458";"TELECONTROLE_PGR_realB";"TELECONTROLE_PGR_realB"
"15085";"TELECONTROLE_PGR_redeA";"TELECONTROLE_PGR_redeA"
"15084";"TELECONTROLE_PGR_redeB";"TELECONTROLE_PGR_redeB"
"15455";"TELECONTROLE_PGR_rgrA";"TELECONTROLE_PGR_rgrA"
"15456";"TELECONTROLE_PGR_rgrB";"TELECONTROLE_PGR_rgrB"
"15208";"TELECONTROLE_PIN2";"TELECONTROLE_PIN2"
"15461";"TELECONTROLE_PIN2_realA";"TELECONTROLE_PIN2_realA"
"15462";"TELECONTROLE_PIN2_realB";"TELECONTROLE_PIN2_realB"
"15087";"TELECONTROLE_PIN2_redeA";"TELECONTROLE_PIN2_redeA"
"15086";"TELECONTROLE_PIN2_redeB";"TELECONTROLE_PIN2_redeB"
"15459";"TELECONTROLE_PIN2_rgrA";"TELECONTROLE_PIN2_rgrA"
"15460";"TELECONTROLE_PIN2_rgrB";"TELECONTROLE_PIN2_rgrB"
"15209";"TELECONTROLE_PME_1";"TELECONTROLE_PME_1"
"15463";"TELECONTROLE_PME_1_realA";"TELECONTROLE_PME_1_realA"
"15464";"TELECONTROLE_PME_1_realB";"TELECONTROLE_PME_1_realB"
"15089";"TELECONTROLE_PME_1_redeA";"TELECONTROLE_PME_1_redeA"
"15088";"TELECONTROLE_PME_1_redeB";"TELECONTROLE_PME_1_redeB"
"15466";"TELECONTROLE_PME_1_rgrA";"TELECONTROLE_PME_1_rgrA"
"15465";"TELECONTROLE_PME_1_rgrB";"TELECONTROLE_PME_1_rgrB"
"15210";"TELECONTROLE_PME_2";"TELECONTROLE_PME_2"
"15467";"TELECONTROLE_PME_2_realA";"TELECONTROLE_PME_2_realA"
"15468";"TELECONTROLE_PME_2_realB";"TELECONTROLE_PME_2_realB"
"15091";"TELECONTROLE_PME_2_redeA";"TELECONTROLE_PME_2_redeA"
"15090";"TELECONTROLE_PME_2_redeB";"TELECONTROLE_PME_2_redeB"
"15469";"TELECONTROLE_PME_2_rgrA";"TELECONTROLE_PME_2_rgrA"
"15470";"TELECONTROLE_PME_2_rgrB";"TELECONTROLE_PME_2_rgrB"
"15211";"TELECONTROLE_PNO";"TELECONTROLE_PNO"
"15212";"TELECONTROLE_PNO_FW";"TELECONTROLE_PNO_FW"
"15095";"TELECONTROLE_PNO_FW_redeA";"TELECONTROLE_PNO_FW_redeA"
"15094";"TELECONTROLE_PNO_FW_redeB";"TELECONTROLE_PNO_FW_redeB"
"15213";"TELECONTROLE_QUI";"TELECONTROLE_QUI"
"15473";"TELECONTROLE_QUI_realA";"TELECONTROLE_QUI_realA"
"15474";"TELECONTROLE_QUI_realB";"TELECONTROLE_QUI_realB"
"15097";"TELECONTROLE_QUI_redeA";"TELECONTROLE_QUI_redeA"
"15096";"TELECONTROLE_QUI_redeB";"TELECONTROLE_QUI_redeB"
"15471";"TELECONTROLE_QUI_rgrA";"TELECONTROLE_QUI_rgrA"
"15472";"TELECONTROLE_QUI_rgrB";"TELECONTROLE_QUI_rgrB"
"15214";"TELECONTROLE_SCR1";"TELECONTROLE_SCR1"
"15477";"TELECONTROLE_SCR1_realA";"TELECONTROLE_SCR1_realA"
"15478";"TELECONTROLE_SCR1_realB";"TELECONTROLE_SCR1_realB"
"15099";"TELECONTROLE_SCR1_redeA";"TELECONTROLE_SCR1_redeA"
"15098";"TELECONTROLE_SCR1_redeB";"TELECONTROLE_SCR1_redeB"
"15475";"TELECONTROLE_SCR1_rgrA";"TELECONTROLE_SCR1_rgrA"
"15476";"TELECONTROLE_SCR1_rgrB";"TELECONTROLE_SCR1_rgrB"
"15215";"TELECONTROLE_SDI";"TELECONTROLE_SDI"
"15481";"TELECONTROLE_SDI_realA";"TELECONTROLE_SDI_realA"
"15482";"TELECONTROLE_SDI_realB";"TELECONTROLE_SDI_realB"
"15101";"TELECONTROLE_SDI_redeA";"TELECONTROLE_SDI_redeA"
"15100";"TELECONTROLE_SDI_redeB";"TELECONTROLE_SDI_redeB"
"15479";"TELECONTROLE_SDI_rgrA";"TELECONTROLE_SDI_rgrA"
"15480";"TELECONTROLE_SDI_rgrB";"TELECONTROLE_SDI_rgrB"
"15216";"TELECONTROLE_SEDE";"TELECONTROLE_SEDE"
"15233";"TELECONTROLE_SEDE_FW";"TELECONTROLE_SEDE_FW"
"15235";"TELECONTROLE_SEDE_FW_redeA";"TELECONTROLE_SEDE_FW_redeA"
"15234";"TELECONTROLE_SEDE_FW_redeB";"TELECONTROLE_SEDE_FW_redeB"
"15217";"TELECONTROLE_SID";"TELECONTROLE_SID"
"15485";"TELECONTROLE_SID_realA";"TELECONTROLE_SID_realA"
"15486";"TELECONTROLE_SID_realB";"TELECONTROLE_SID_realB"
"15105";"TELECONTROLE_SID_redeA";"TELECONTROLE_SID_redeA"
"15104";"TELECONTROLE_SID_redeB";"TELECONTROLE_SID_redeB"
"15483";"TELECONTROLE_SID_rgrA";"TELECONTROLE_SID_rgrA"
"15484";"TELECONTROLE_SID_rgrB";"TELECONTROLE_SID_rgrB"
"15218";"TELECONTROLE_SMA3";"TELECONTROLE_SMA3"
"15489";"TELECONTROLE_SMA3_realA";"TELECONTROLE_SMA3_realA"
"15490";"TELECONTROLE_SMA3_realB";"TELECONTROLE_SMA3_realB"
